retailer,category,product_url,sku,name,brand,price_gbp,price_was,is_on_promotion,size_raw,size_ml,price_per_litre,abv_percent,pack_type,country_of_origin,flavour_style,availability,description,field_sources,scraped_at
whisky_exchange,rum,https://www.thewhiskyexchange.com/p/79992/el-dorado-12-year-old,79992,El Dorado 12 Year Old,El Dorado,41.5,,False,70cl,700.0,59.29,40.0,,Guyana,"smoke, toffee, dark chocolate, stewed fruit, vanilla",InStock,"This exceptional Demerara rum from El Dorado was aged for 12 years and comes inside a handsome gift box. A fantastic easy-going rum which was famously awarded the gold medal at the Caribbean Rum Taste Test for seven out of ten years. There is a subtle hint of smoke threaded through robust toffee-like flavours which lead to notes of dark chocolate, stewed fruit and hints of vanilla.","{""abv_percent"": ""css"", ""availability"": ""css"", ""brand"": ""jsonld"", ""country_of_origin"": ""css"", ""description"": ""jsonld"", ""flavour_style"": ""llm"", ""is_on_promotion"": ""missing"", ""name"": ""css"", ""pack_type"": ""missing"", ""price_gbp"": ""css"", ""price_per_litre"": ""derived"", ""price_was"": ""missing"", ""size_ml"": ""regex"", ""size_raw"": ""css"", ""sku"": ""css""}",2026-08-29T14:23:45Z
whisky_exchange,rum,https://www.thewhiskyexchange.com/p/79452/hampden-estate-8-year-old-rum,79452,Hampden Estate 8 Year Old Rum,Hampden,69.5,,False,70cl,700.0,99.29,46.0,,Jamaica,Intensely aromatic high-ester,InStock,"Intensely aromatic high-ester rum with distinctive notes of tropical fruit. This pot still rum is made at Hampden Estate using the same techniques the distillery has used since the 18th century. Matured for at least eight years in Jamaica’s tropical climate, it perfectly embodies the vibrant, complex style for which Hampden is famous. Expect overripe bananas, pineapples, green coffee beans and fruity dark chocolate on the nose – the benefits of a unique, extended fermentation – along with olives, allspice, seawater, engine oil and liquorice.   Totally unique, utterly idiosyncratic and easily one of the most characterful spirits being made today, it's a very deserving winner of our Rum of the Year 2024.","{""abv_percent"": ""css"", ""availability"": ""css"", ""brand"": ""jsonld"", ""country_of_origin"": ""css"", ""description"": ""jsonld"", ""flavour_style"": ""llm"", ""is_on_promotion"": ""missing"", ""name"": ""css"", ""pack_type"": ""missing"", ""price_gbp"": ""css"", ""price_per_litre"": ""derived"", ""price_was"": ""missing"", ""size_ml"": ""regex"", ""size_raw"": ""css"", ""sku"": ""css""}",2026-08-29T14:23:45Z
whisky_exchange,rum,https://www.thewhiskyexchange.com/p/87776/mount-gay-15-year-old-rum,87776,Mount Gay 15 Year Old Rum,Mount Gay,77.95,,False,70cl,700.0,111.36,43.0,,Barbados,ripe banana vanilla toasted almond caramel cinnamon butterscotch orange zest plum cocoa,InStock,"Exclusively aged in ex-American Bourbon casks, the rum is dark gold. The inviting nose is prominent with ripe banana, vanilla, toasted almond, caramel and a touch of cinnamon to lead you in. The palate is smooth and harmonious, featuring butterscotch, vanilla and caramel. Those richer elements are balanced by hints of orange zest and plum, before deeper cocoa notes round out into a nuanced, flavourful finish.","{""abv_percent"": ""css"", ""availability"": ""css"", ""brand"": ""jsonld"", ""country_of_origin"": ""css"", ""description"": ""jsonld"", ""flavour_style"": ""llm"", ""is_on_promotion"": ""missing"", ""name"": ""css"", ""pack_type"": ""missing"", ""price_gbp"": ""css"", ""price_per_litre"": ""derived"", ""price_was"": ""missing"", ""size_ml"": ""regex"", ""size_raw"": ""css"", ""sku"": ""css""}",2026-08-29T14:23:45Z
whisky_exchange,rum,https://www.thewhiskyexchange.com/p/13897/brugal-1888-doblemente-anejado-rum-double-aged,13897,Brugal 1888 Doblemente Anejado Rum Double Aged,Brugal,42.95,,False,70cl,700.0,61.36,40.0,,Dominican Republic,dried fruit and leathery sweetness,InStock,This special edition from Dominican producer Brugal has been double-distilled and matured in American oak before a second maturation period in sherry casks to add a dose of dried fruit and leathery sweetness to the flavours.,"{""abv_percent"": ""css"", ""availability"": ""css"", ""brand"": ""jsonld"", ""country_of_origin"": ""css"", ""description"": ""jsonld"", ""flavour_style"": ""llm"", ""is_on_promotion"": ""missing"", ""name"": ""css"", ""pack_type"": ""missing"", ""price_gbp"": ""css"", ""price_per_litre"": ""derived"", ""price_was"": ""missing"", ""size_ml"": ""regex"", ""size_raw"": ""css"", ""sku"": ""css""}",2026-08-29T14:23:45Z
whisky_exchange,rum,https://www.thewhiskyexchange.com/p/72115/havana-club-11-year-old-small-batch-exclusive-to-the-whisky-exchange,72115,Havana Club 11 Year Old Small Batch Exclusive to The Whisky Exchange,Havana Club,74.95,,False,70cl,700.0,107.07,50.0,,Cuba,"orange oil, stone fruit, floral honeys, sweet spices, almond",InStock,"This exceptional bottling was created by Havana Club’s maestro del ron Cubano Asbel Morales, exclusively for The Whisky Exchange. Never before has this historic brand produced a special expression for a single retailer, so it is with great pride that we introduce this 11-year-old rum, distilled and aged in Cuba. Bottled at cask strength – another first for Havana Club – it shows excellent texture and concentration of flavour while retaining the classic elegance we expect from light, dry Cuban rum. You can anticipate notes of orange oil and stone fruit on the nose, while the palate brings floral honeys, sweet spices and hints of almond.","{""abv_percent"": ""css"", ""availability"": ""css"", ""brand"": ""jsonld"", ""country_of_origin"": ""css"", ""description"": ""jsonld"", ""flavour_style"": ""llm"", ""is_on_promotion"": ""missing"", ""name"": ""css"", ""pack_type"": ""missing"", ""price_gbp"": ""css"", ""price_per_litre"": ""derived"", ""price_was"": ""missing"", ""size_ml"": ""regex"", ""size_raw"": ""css"", ""sku"": ""css""}",2026-08-29T14:23:45Z
whisky_exchange,rum,https://www.thewhiskyexchange.com/p/11466/diplomatico-reserva-exclusiva-rum,11466,Diplomatico Reserva Exclusiva Rum,Diplomatico,42.95,,False,70cl,700.0,61.36,40.0,,Venezuela,orange liquorice toffee caramel vanilla fudge,InStock,"A blend of Venezuelan rums that have been aged for up to 12 years and specially-selected by Diplomatico's master blender. The palate offers notes of orange, liquorice, toffee, caramel and vanilla fudge that linger in the finish. Try using this rum to add a sweet, creamy backbone to your favourite cocktails, or simply enjoy it over ice.","{""abv_percent"": ""css"", ""availability"": ""css"", ""brand"": ""jsonld"", ""country_of_origin"": ""css"", ""description"": ""jsonld"", ""flavour_style"": ""llm"", ""is_on_promotion"": ""missing"", ""name"": ""css"", ""pack_type"": ""missing"", ""price_gbp"": ""css"", ""price_per_litre"": ""derived"", ""price_was"": ""missing"", ""size_ml"": ""regex"", ""size_raw"": ""css"", ""sku"": ""css""}",2026-08-29T14:23:45Z
whisky_exchange,rum,https://www.thewhiskyexchange.com/p/7230/goslings-black-seal-151-rum,7230,Goslings Black Seal 151 Rum,Goslings,47.95,,False,70cl,700.0,68.5,75.5,,Bermuda,overproof dark,InStock,"An overproof version of Goslings' iconic Black Seal rum, famous the world over for having copyrighted the Dark 'N' Stormy cocktail.  151 refers to the strength in US proof, which equates to 75.5% alcohol by volume, so please use this one responsibly - ie very sparingly - and don't drink it neat.","{""abv_percent"": ""css"", ""availability"": ""css"", ""brand"": ""jsonld"", ""country_of_origin"": ""css"", ""description"": ""jsonld"", ""flavour_style"": ""llm"", ""is_on_promotion"": ""missing"", ""name"": ""css"", ""pack_type"": ""missing"", ""price_gbp"": ""css"", ""price_per_litre"": ""derived"", ""price_was"": ""missing"", ""size_ml"": ""regex"", ""size_raw"": ""css"", ""sku"": ""css""}",2026-08-29T14:23:45Z
whisky_exchange,rum,https://www.thewhiskyexchange.com/p/4481/foursquare-spiced-rum,4481,Foursquare Spiced Rum,Foursquare,28.25,34.95,True,70cl,700.0,40.36,37.5,,Barbados,spiced,InStock,"A delicious, high-quality spiced rum from Richard Seale's Foursquare distillery on Barbados, home of Doorly's.","{""abv_percent"": ""css"", ""availability"": ""css"", ""brand"": ""jsonld"", ""country_of_origin"": ""css"", ""description"": ""jsonld"", ""flavour_style"": ""llm"", ""is_on_promotion"": ""css"", ""name"": ""css"", ""pack_type"": ""missing"", ""price_gbp"": ""css"", ""price_per_litre"": ""derived"", ""price_was"": ""css"", ""size_ml"": ""regex"", ""size_raw"": ""css"", ""sku"": ""css""}",2026-08-29T14:23:45Z
whisky_exchange,rum,https://www.thewhiskyexchange.com/p/79674/el-dorado-15-year-old-rum,79674,El Dorado 15 Year Old Rum,El Dorado,55.95,,False,70cl,700.0,79.93,43.0,,Guyana,,InStock,"El Dorado 15yo is a remarkable rum, whose greatest achievement was collecting the Wray & Nephew Trophy for Best Rum in the World at the International Wine & Spirits Challenge for an unprecedented four years running.","{""abv_percent"": ""css"", ""availability"": ""css"", ""brand"": ""jsonld"", ""country_of_origin"": ""css"", ""description"": ""jsonld"", ""flavour_style"": ""missing"", ""is_on_promotion"": ""missing"", ""name"": ""css"", ""pack_type"": ""missing"", ""price_gbp"": ""css"", ""price_per_litre"": ""derived"", ""price_was"": ""missing"", ""size_ml"": ""regex"", ""size_raw"": ""css"", ""sku"": ""css""}",2026-08-29T14:23:45Z
whisky_exchange,vodka,https://www.thewhiskyexchange.com/p/59847/ciroc-summer-citrus-vodka,59847,Ciroc Summer Citrus Vodka,Ciroc,33.25,,False,70cl,700.0,47.5,37.5,,France,blood orange tangerine lime zest lemon,InStock,"A limited-edition Summer Citrus vodka from Ciroc that has aromas of blood orange and tangerine on the nose, complemented by notes of lime zest, blood orange and lemon throughout the palate.","{""abv_percent"": ""css"", ""availability"": ""css"", ""brand"": ""jsonld"", ""country_of_origin"": ""css"", ""description"": ""jsonld"", ""flavour_style"": ""llm"", ""is_on_promotion"": ""missing"", ""name"": ""css"", ""pack_type"": ""missing"", ""price_gbp"": ""css"", ""price_per_litre"": ""derived"", ""price_was"": ""missing"", ""size_ml"": ""regex"", ""size_raw"": ""css"", ""sku"": ""css""}",2026-08-29T14:21:23Z
whisky_exchange,vodka,https://www.thewhiskyexchange.com/p/5099/grey-goose-vodka,5099,Grey Goose Vodka,Grey Goose,39.95,,False,70cl,700.0,57.07,40.0,,France,Delicate and fresh,InStock,"The iconic ultra-premium vodka, Grey Goose is a staple in bars and restaurants around the world. Born of a determination to create a French vodka unlike any other, it is made with the finest ingredients from the Cognac region of France. Delicate and fresh, with a creamy texture, Grey Goose is perfect for making your favourite cocktails, or simply enjoying over ice.","{""abv_percent"": ""css"", ""availability"": ""css"", ""brand"": ""jsonld"", ""country_of_origin"": ""css"", ""description"": ""jsonld"", ""flavour_style"": ""llm"", ""is_on_promotion"": ""missing"", ""name"": ""css"", ""pack_type"": ""missing"", ""price_gbp"": ""css"", ""price_per_litre"": ""derived"", ""price_was"": ""missing"", ""size_ml"": ""regex"", ""size_raw"": ""css"", ""sku"": ""css""}",2026-08-29T14:21:23Z
whisky_exchange,vodka,https://www.thewhiskyexchange.com/p/5073/belvedere-organic-vodka,5073,Belvedere Organic Vodka,Belvedere,34.95,,False,70cl,700.0,49.93,40.0,,Poland,extraordinary purity,InStock,"A bottle of glorious quadruple-distilled rye vodka of extraordinary purity, Belvedere is as well known for its beautiful bottle as for its quality. A style-bar favourite.","{""abv_percent"": ""css"", ""availability"": ""css"", ""brand"": ""jsonld"", ""country_of_origin"": ""css"", ""description"": ""jsonld"", ""flavour_style"": ""llm"", ""is_on_promotion"": ""missing"", ""name"": ""css"", ""pack_type"": ""missing"", ""price_gbp"": ""css"", ""price_per_litre"": ""derived"", ""price_was"": ""missing"", ""size_ml"": ""regex"", ""size_raw"": ""css"", ""sku"": ""css""}",2026-08-29T14:21:23Z
whisky_exchange,vodka,https://www.thewhiskyexchange.com/p/5140/reyka-vodka,5140,Reyka Vodka,Reyka,26.5,,False,70cl,700.0,37.86,40.0,,Iceland,,InStock,"Reyka is a small batch vodka produced in Iceland using a process that includes the filtration through lava rock.  Made in one of only six carter head stills in the world, this is made from a mixture of wheat and barley.","{""abv_percent"": ""css"", ""availability"": ""css"", ""brand"": ""jsonld"", ""country_of_origin"": ""css"", ""description"": ""jsonld"", ""flavour_style"": ""missing"", ""is_on_promotion"": ""missing"", ""name"": ""css"", ""pack_type"": ""missing"", ""price_gbp"": ""css"", ""price_per_litre"": ""derived"", ""price_was"": ""missing"", ""size_ml"": ""regex"", ""size_raw"": ""css"", ""sku"": ""css""}",2026-08-29T14:21:23Z
whisky_exchange,vodka,https://www.thewhiskyexchange.com/p/85127/svitlo-vodka-of-ukraine-litre,85127,Svitlo Vodka of Ukraine Litre,Svitlo,29.95,,False,100cl,1000.0,29.95,40.0,,Ukraine,"creamy, well-balanced",InStock,"A creamy, well-balanced corn vodka from the Cherasky region of central Ukraine. This is a great choice for your next Martini or Bloody Mary, but it will also really shine served well-chilled with pickles and smoke meat or fish. Every bottle of Svitlo sold helps to support creative industries in Ukraine, a cause well worth raising a glass to.","{""abv_percent"": ""css"", ""availability"": ""css"", ""brand"": ""jsonld"", ""country_of_origin"": ""css"", ""description"": ""jsonld"", ""flavour_style"": ""llm"", ""is_on_promotion"": ""missing"", ""name"": ""css"", ""pack_type"": ""missing"", ""price_gbp"": ""css"", ""price_per_litre"": ""derived"", ""price_was"": ""missing"", ""size_ml"": ""regex"", ""size_raw"": ""css"", ""sku"": ""css""}",2026-08-29T14:21:23Z
whisky_exchange,vodka,https://www.thewhiskyexchange.com/p/82403/utkins-uk5-organic-vodka,82403,Utkins UK5 Organic Vodka,Utkins,22.5,,False,70cl,700.0,32.14,37.5,,England,crisp,InStock,"Utkins UK5 organic vodka is made using organic barley and pure British water to create a crisp and great tasting spirit. The producers have held a royal warrant since 2007, appointed by King Charles while he was Prince of Wales, and continued now that he is king.","{""abv_percent"": ""css"", ""availability"": ""css"", ""brand"": ""jsonld"", ""country_of_origin"": ""css"", ""description"": ""jsonld"", ""flavour_style"": ""llm"", ""is_on_promotion"": ""missing"", ""name"": ""css"", ""pack_type"": ""missing"", ""price_gbp"": ""css"", ""price_per_litre"": ""derived"", ""price_was"": ""missing"", ""size_ml"": ""regex"", ""size_raw"": ""css"", ""sku"": ""css""}",2026-08-29T14:21:23Z
whisky_exchange,vodka,https://www.thewhiskyexchange.com/p/21537/black-cow-vodka,21537,Black Cow Vodka,Black Cow,30.25,,False,70cl,700.0,43.21,40.0,,England,creamy,InStock,"Black Cow was the world's first vodka to be made entirely from milk. Made in West Dorset, in the proximity of Bridport, the milk is separated in curds and whey. The curds are used to make cheese, of which one is Barber's 1833 Cheddar, which won the 2012 World Cheese Awards Cheddar Trophy. The whey is then fermented and distilled to make the vodka. The texture is, somewhat unsurprisingly, rather creamy.","{""abv_percent"": ""css"", ""availability"": ""css"", ""brand"": ""jsonld"", ""country_of_origin"": ""css"", ""description"": ""jsonld"", ""flavour_style"": ""llm"", ""is_on_promotion"": ""missing"", ""name"": ""css"", ""pack_type"": ""missing"", ""price_gbp"": ""css"", ""price_per_litre"": ""derived"", ""price_was"": ""missing"", ""size_ml"": ""regex"", ""size_raw"": ""css"", ""sku"": ""css""}",2026-08-29T14:21:23Z
whisky_exchange,vodka,https://www.thewhiskyexchange.com/p/70882/pau-maui-vodka,70882,Pau Maui Vodka,Pau Maui,19.75,29.75,True,75cl,750.0,26.33,40.0,,USA,crisp,InStock,"This crisp vodka is made at Hali’imaile distillery in Makawao, Hawaii. In addition to producing vodka, the distillery also makes gin, rum and whiskey. Pau Maui vodka is designed to work well in an array of classic cocktails but shines when mixed with juicy pineapples – the original Hawaiian treat.","{""abv_percent"": ""css"", ""availability"": ""css"", ""brand"": ""jsonld"", ""country_of_origin"": ""css"", ""description"": ""jsonld"", ""flavour_style"": ""llm"", ""is_on_promotion"": ""css"", ""name"": ""css"", ""pack_type"": ""missing"", ""price_gbp"": ""css"", ""price_per_litre"": ""derived"", ""price_was"": ""css"", ""size_ml"": ""regex"", ""size_raw"": ""css"", ""sku"": ""css""}",2026-08-29T14:21:23Z
whisky_exchange,vodka,https://www.thewhiskyexchange.com/p/53086/beluga-noble-vodka,53086,Beluga Noble Vodka,Beluga,45.95,,False,70cl,700.0,65.64,40.0,,Montenegro,Clean and crisp,InStock,"A bottle of Beluga's excellent vodka, distilled in Latvia and bottled in Montenegro. Clean and crisp with just a hint of grainy flavour.  Made with malted barley as a base, this is lightly flavoured with honey, oak and milk thistle.","{""abv_percent"": ""css"", ""availability"": ""css"", ""brand"": ""jsonld"", ""country_of_origin"": ""css"", ""description"": ""jsonld"", ""flavour_style"": ""llm"", ""is_on_promotion"": ""missing"", ""name"": ""css"", ""pack_type"": ""missing"", ""price_gbp"": ""css"", ""price_per_litre"": ""derived"", ""price_was"": ""missing"", ""size_ml"": ""regex"", ""size_raw"": ""css"", ""sku"": ""css""}",2026-08-29T14:21:23Z
whisky_exchange,vodka,https://www.thewhiskyexchange.com/p/12782/koniks-tail-vodka,12782,Konik's Tail Vodka,Konik's Tail,41.5,,False,70cl,700.0,59.29,40.0,,Poland,,InStock,"Launched in 2010, Konik's Tail is named after the wild ponies of Poland's primeval forest, and is crafted from three distinct grains – spelt, rye and early winter wheat, represented by the three koniks on the label. Konik's Tail has been a huge hit in style bars.","{""abv_percent"": ""css"", ""availability"": ""css"", ""brand"": ""jsonld"", ""country_of_origin"": ""css"", ""description"": ""jsonld"", ""flavour_style"": ""missing"", ""is_on_promotion"": ""missing"", ""name"": ""css"", ""pack_type"": ""missing"", ""price_gbp"": ""css"", ""price_per_litre"": ""derived"", ""price_was"": ""missing"", ""size_ml"": ""regex"", ""size_raw"": ""css"", ""sku"": ""css""}",2026-08-29T14:21:23Z
whisky_exchange,vodka,https://www.thewhiskyexchange.com/p/29364/zubrowka-biala-winter-rye,29364,Zubrowka Biala Winter Rye,Zubrowka,19.5,,False,70cl,700.0,27.86,37.5,,Poland,classic creamy texture,InStock,"The non-flavoured version of famous Polish brand Zubrowka, made from winter rye. With the classic creamy texture, this will work well chilled on its own or in a variety of mixed drinks.","{""abv_percent"": ""css"", ""availability"": ""css"", ""brand"": ""jsonld"", ""country_of_origin"": ""css"", ""description"": ""jsonld"", ""flavour_style"": ""llm"", ""is_on_promotion"": ""missing"", ""name"": ""css"", ""pack_type"": ""missing"", ""price_gbp"": ""css"", ""price_per_litre"": ""derived"", ""price_was"": ""missing"", ""size_ml"": ""regex"", ""size_raw"": ""css"", ""sku"": ""css""}",2026-08-29T14:21:23Z
whisky_exchange,vodka,https://www.thewhiskyexchange.com/p/7246/chopin-potato-vodka,7246,Chopin Potato Vodka,Chopin,39.75,,False,70cl,700.0,56.79,40.0,,Poland,superb-quality Polish potato,InStock,"A superb-quality Polish potato vodka, distilled four times – it takes approximately five kilos of potatoes to make each bottle.  Chopin is a long-time favourite in style bars and has an enviable reputation as one of the finest vodkas available.","{""abv_percent"": ""css"", ""availability"": ""css"", ""brand"": ""jsonld"", ""country_of_origin"": ""css"", ""description"": ""jsonld"", ""flavour_style"": ""llm"", ""is_on_promotion"": ""missing"", ""name"": ""css"", ""pack_type"": ""missing"", ""price_gbp"": ""css"", ""price_per_litre"": ""derived"", ""price_was"": ""missing"", ""size_ml"": ""regex"", ""size_raw"": ""css"", ""sku"": ""css""}",2026-08-29T14:21:23Z
whisky_exchange,vodka,https://www.thewhiskyexchange.com/p/5222/zubrowka-bisongrass-vodka,5222,Zubrowka Bisongrass Vodka,Zubrowka,23.75,,False,70cl,700.0,33.93,37.5,,Poland,aromatic bisongrass,InStock,"Zubrowka is one of the best Polish vodkas available, flavoured with a special kind of aromatic bisongrass that is so prized that it costs £400 per kilo. Long renowned for its luxurious flavours and stellar quality, Zubrowka is simply outstanding with apple juice, especially the posh cloudy stuff.","{""abv_percent"": ""css"", ""availability"": ""css"", ""brand"": ""jsonld"", ""country_of_origin"": ""css"", ""description"": ""jsonld"", ""flavour_style"": ""llm"", ""is_on_promotion"": ""missing"", ""name"": ""css"", ""pack_type"": ""missing"", ""price_gbp"": ""css"", ""price_per_litre"": ""derived"", ""price_was"": ""missing"", ""size_ml"": ""regex"", ""size_raw"": ""css"", ""sku"": ""css""}",2026-08-29T14:21:23Z
whisky_exchange,vodka,https://www.thewhiskyexchange.com/p/30603/crystal-head-aurora-vodka,30603,Crystal Head Aurora Vodka,Crystal Head,49.5,,False,70cl,700.0,70.71,40.0,,Canada,"Drier, bolder and spicier",InStock,"A 2015 limited-edition extension to Dan Aykroyd's Crystal Head range, this is named after the natural light phenomenon, Aurora Borealis. Made with English wheat and Canadian water, this is five-times distilled and seven-times filtered. Drier, bolder and spicier than the original.","{""abv_percent"": ""css"", ""availability"": ""css"", ""brand"": ""jsonld"", ""country_of_origin"": ""css"", ""description"": ""jsonld"", ""flavour_style"": ""llm"", ""is_on_promotion"": ""missing"", ""name"": ""css"", ""pack_type"": ""missing"", ""price_gbp"": ""css"", ""price_per_litre"": ""derived"", ""price_was"": ""missing"", ""size_ml"": ""regex"", ""size_raw"": ""css"", ""sku"": ""css""}",2026-08-29T14:21:23Z
whisky_exchange,vodka,https://www.thewhiskyexchange.com/p/46721/kavka-vodka,46721,Kavka Vodka,Kavka,28.95,,False,70cl,700.0,41.36,40.0,,Poland,crisp and clean,InStock,"A classically-styled Polish vodka, made in the west of the country in a distillery that has been making spirit for more than 200 years. Master distiller Urzula Wojcik has turned back the clock to the 18th and 19th century and used plum and apple in addition to rye and wheat to create a vodka with real character and, unlike many, taste. It's a crisp and clean vodka, but with gentle fruitiness – excellent in a Martini.","{""abv_percent"": ""css"", ""availability"": ""css"", ""brand"": ""jsonld"", ""country_of_origin"": ""css"", ""description"": ""jsonld"", ""flavour_style"": ""llm"", ""is_on_promotion"": ""missing"", ""name"": ""css"", ""pack_type"": ""missing"", ""price_gbp"": ""css"", ""price_per_litre"": ""derived"", ""price_was"": ""missing"", ""size_ml"": ""regex"", ""size_raw"": ""css"", ""sku"": ""css""}",2026-08-29T14:21:23Z
whisky_exchange,vodka,https://www.thewhiskyexchange.com/p/9932/smirnoff-black-label-vodka,9932,Smirnoff Black Label Vodka,Smirnoff,22.75,,False,70cl,700.0,32.5,40.0,,,rare purity,InStock,This premium variant of Smirnoff is pot-distilled and filtered through seven tons of charcoal in a painstaking production process designed to produce a vodka of rare purity.,"{""abv_percent"": ""css"", ""availability"": ""css"", ""brand"": ""jsonld"", ""country_of_origin"": ""missing"", ""description"": ""jsonld"", ""flavour_style"": ""llm"", ""is_on_promotion"": ""missing"", ""name"": ""css"", ""pack_type"": ""missing"", ""price_gbp"": ""css"", ""price_per_litre"": ""derived"", ""price_was"": ""missing"", ""size_ml"": ""regex"", ""size_raw"": ""css"", ""sku"": ""css""}",2026-08-29T14:21:23Z
whisky_exchange,vodka,https://www.thewhiskyexchange.com/p/5134/potocki-vodka,5134,Potocki Vodka,Potocki,37.95,,False,70cl,700.0,54.21,40.0,,Poland,full-flavoured nuttiness,InStock,"A terrific rye vodka, distilled just twice and bottled without charcoal filtration to retain its full-flavoured nuttiness.  Potocki is one of the best Polish vodkas on the market.","{""abv_percent"": ""css"", ""availability"": ""css"", ""brand"": ""jsonld"", ""country_of_origin"": ""css"", ""description"": ""jsonld"", ""flavour_style"": ""llm"", ""is_on_promotion"": ""missing"", ""name"": ""css"", ""pack_type"": ""missing"", ""price_gbp"": ""css"", ""price_per_litre"": ""derived"", ""price_was"": ""missing"", ""size_ml"": ""regex"", ""size_raw"": ""css"", ""sku"": ""css""}",2026-08-29T14:21:23Z
whisky_exchange,vodka,https://www.thewhiskyexchange.com/p/87364/ammos-aegean-vodka,87364,Ammos Aegean Vodka,Ammos,44.75,,False,70cl,700.0,63.93,42.0,,England,bright citrus notes subtle saline depth layered refreshing character,InStock,"Premium Greek-inspired craft vodka infused with the essence of the Aegean. Bright citrus notes from Vakhalou lemons meet a subtle saline depth from dry-cured olives, creating a layered, refreshing character. Cold-distilled to preserve its delicate flavours, it’s perfect neat, chilled, or in elevated cocktails.","{""abv_percent"": ""css"", ""availability"": ""css"", ""brand"": ""jsonld"", ""country_of_origin"": ""css"", ""description"": ""jsonld"", ""flavour_style"": ""llm"", ""is_on_promotion"": ""missing"", ""name"": ""css"", ""pack_type"": ""missing"", ""price_gbp"": ""css"", ""price_per_litre"": ""derived"", ""price_was"": ""missing"", ""size_ml"": ""regex"", ""size_raw"": ""css"", ""sku"": ""css""}",2026-08-29T14:21:23Z
whisky_exchange,vodka,https://www.thewhiskyexchange.com/p/36491/belvedere-vodka-gift-box,36491,Belvedere Vodka Gift Box,Belvedere,37.25,,False,70cl,700.0,53.21,40.0,,Poland,extraordinary purity,InStock,"Belvedere is a glorious quadruple-distilled rye vodka of extraordinary purity, well known for its beautiful bottle as for its quality. As always with vodka, this is all about its character, rather than its flavour, and makes a great base for a Vodka Martini or Vesper. This favourite of cocktail bars, nightclubs and home drinks cabinets alike comes beautifully packaged in a great gift box.","{""abv_percent"": ""css"", ""availability"": ""css"", ""brand"": ""jsonld"", ""country_of_origin"": ""css"", ""description"": ""jsonld"", ""flavour_style"": ""llm"", ""is_on_promotion"": ""missing"", ""name"": ""css"", ""pack_type"": ""missing"", ""price_gbp"": ""css"", ""price_per_litre"": ""derived"", ""price_was"": ""missing"", ""size_ml"": ""regex"", ""size_raw"": ""css"", ""sku"": ""css""}",2026-08-29T14:21:23Z
whisky_exchange,vodka,https://www.thewhiskyexchange.com/p/24058/titos-vodka,24058,Tito's Vodka,Tito's,26.95,,False,70cl,700.0,38.5,40.0,,USA,,InStock,"Tito's Vodka hails from Texas' first and oldest legal distillery in Austin.  The brainchild of former geologist Tito Beveridge, this is six times distilled.","{""abv_percent"": ""css"", ""availability"": ""css"", ""brand"": ""jsonld"", ""country_of_origin"": ""css"", ""description"": ""jsonld"", ""flavour_style"": ""missing"", ""is_on_promotion"": ""missing"", ""name"": ""css"", ""pack_type"": ""missing"", ""price_gbp"": ""css"", ""price_per_litre"": ""derived"", ""price_was"": ""missing"", ""size_ml"": ""regex"", ""size_raw"": ""css"", ""sku"": ""css""}",2026-08-29T14:21:23Z
whisky_exchange,vodka,https://www.thewhiskyexchange.com/p/29180/jewel-lines-precious-vodka-sapphire,29180,Jewel Lines Precious Vodka Sapphire,Precious,49.95,,False,70cl,700.0,71.36,40.0,,Bulgaria,,InStock,Jewel Lines' Precious Vodka is distilled six times in Bulgaria. Each bottle includes a real sapphire and would make an extra-luxurious gift.,"{""abv_percent"": ""css"", ""availability"": ""css"", ""brand"": ""jsonld"", ""country_of_origin"": ""css"", ""description"": ""jsonld"", ""flavour_style"": ""missing"", ""is_on_promotion"": ""missing"", ""name"": ""css"", ""pack_type"": ""missing"", ""price_gbp"": ""css"", ""price_per_litre"": ""derived"", ""price_was"": ""missing"", ""size_ml"": ""regex"", ""size_raw"": ""css"", ""sku"": ""css""}",2026-08-29T14:21:23Z
whisky_exchange,vodka,https://www.thewhiskyexchange.com/p/73014/wyborowa-vodka,73014,Wyborowa Vodka,Wyborowa,21.95,,False,70cl,700.0,31.36,37.5,,Poland,creamy texture and subtle spice,InStock,This is a popular rye-based vodka from Poland with history dating back to 1927. This works brilliantly in classic cocktails and helps other flavours shine whilst adding a creamy texture and subtle spice.,"{""abv_percent"": ""css"", ""availability"": ""css"", ""brand"": ""jsonld"", ""country_of_origin"": ""css"", ""description"": ""jsonld"", ""flavour_style"": ""llm"", ""is_on_promotion"": ""missing"", ""name"": ""css"", ""pack_type"": ""missing"", ""price_gbp"": ""css"", ""price_per_litre"": ""derived"", ""price_was"": ""missing"", ""size_ml"": ""regex"", ""size_raw"": ""css"", ""sku"": ""css""}",2026-08-29T14:21:23Z
